HOSP_ID,HOSPITAL_NAME,FIRM_TYPE,HOSPITAL_TYPE,ADDRESS,ADDRESS1,CITY,STATE,ZIP_CODE,PHONE,COUNTY,WEBSITE,HOSPITAL_OWNERSHIP,STATUS,NUMBER_BEDS,EST_READMISSION_PENALTY_FY2015,READMISSION_RATE_PENALTY_FY_2014,EST_READMISSION_PENALTY_FY2014,READMISSION_RATE_PENALTY_FY_2013,DATE_FISCAL_YEAR_END,TOT_PATIENT_REVENUE,INPATIENT_REVENUE,OUTPATIENT_REVENUE,PATIENT_DISCOUNTS,NET_PATIENT_REVENUE,NET_MEDICARE_REVENUE,NET_MEDICAID_REVENUE,PCT_PATIENT_DISCOUNTS,TOT_SALARIES,TOTAL_CONTRACT_LABOR,LABOR_COMP_RATIO,NET_INCOME,NUMBER_EMPLOYEES,NUMBER_AFFILIATED_PHYSICIANS,AVERAGE_LENGTH_OF_STAY,BED_UTILIZATION,AVG_DAILY_CENSUS,TOTAL_DAYS,INPATIENT_PART_C_DAYS,BIRTHS,TOTAL_ER_VISITS,PCT_MEDICARE_ER_ADMITTED,OUTPATIENT_SURGERIES,INPATIENT_SURGERIES,TOT_SURGERIES,LATITUDE,LONGITUDE
11505,Mercy Hospital Of Franciscan Sisters - Oelwein,Hospital,Critical Access Hospital,201 Eighth Avenue SE,,Oelwein,IA,50662,319.283.6000,IA - Fayette,www.wheatoniowa.org/locations/mercy/default.aspx,Voluntary Nonprofit - Church,Active,25,,,,,30-Jun,20672827,4593455,16079372,7904375,12768452,1903544,2817493,0.3823,,,7.96E-02,342627,93,6,9.511235955,0.185534247,4.638356164,1693,14,,5888.8383,1.87E-02,228,2,228,42.6754,-91.9026
11506,Palmer Lutheran Health Center,Hospital,Critical Access Hospital,112 Jefferson Street,,West Union,IA,52175,563.422.3811,IA - Fayette,www.palmerlutheran.org,Voluntary Nonprofit - Other,Active,25,,,,,31-Dec,26941366,4113990,22827376,6931769,20009597,4521399,2041979,0.2572,,,0.140074185,-1005262,147,13,7.679577465,0.218630137,5.465753425,2181,18,95,3665.88,2.49E-03,416,37,424,42.9673,-91.8149
11507,Franklin General Hospital,Hospital,Critical Access Hospital,1720 Central Avenue East,,Hampton,IA,50441,641.456.5000,IA - Franklin,www.franklingeneral.com,Governmental - County,Active,25,,,,,30-Jun,26418445,6982633,19435812,8968697,17449748,2797461,2082398,0.3394,,,9.44E-02,1116476,85,6,10.90862944,0.235506849,5.887671233,2149,6,,2748.71374,0,385,2,385,42.7386,-93.1826
11508,Greene County Medical Center,Hospital,Critical Access Hospital,1000 West Lincolnway,,Jefferson,IA,50129,515.386.2114,IA - Greene,www.gcmchealth.com/,Governmental - County,Active,25,,,,,30-Jun,26243520,8612210,17631310,7615687,18627833,4694386,1299538,0.2901,,,9.01E-02,485703,197,13,7.325,0.216109589,5.402739726,2051,29,45,4498.156626,0.015260323,435,114,516,42.0152,-94.387
11509,Grundy County Memorial Hospital,Hospital,Critical Access Hospital,201 East J Avenue,,Grundy Center,IA,50638,319.824.5421,IA - Grundy,www.grundycountyhospital.org,Governmental - County,Active,25,,,,,30-Jun,29152543,7929032,21223511,10993526,18159017,4048055,534180,0.3771,7758073,66566,0.502564208,1394876,106,8,11.68148148,0.172821918,4.320547945,1577,30,,3482.28,0,330,33,389,42.3588,-92.7624
11510,Guthrie County Hospital,Hospital,Critical Access Hospital,710 North 12th Street,,Guthrie Center,IA,50115,641.332.2201,IA - Guthrie,www.guthriecountyhospital.org/,Governmental - County,Active,25,,,,,30-Jun,15753460,4796173,10957287,3034782,12718678,4562756,473053,0.1926,6311892,67610,0.522884532,217915,111,12,5.982014388,0.182246575,4.556164384,1663,57,,2777.46,0.210206561,261,51,312,41.6832,-94.4945
11511,Hamilton Hospital (Van Diest Medical Center),Hospital,Critical Access Hospital,800 Ohio Street,,Webster City,IA,50595,515.832.9400,IA - Hamilton,www.hamiltonhospital.com,Governmental - County,Active,25,,,,,30-Jun,35585592,15080479,20505113,13575097,22010495,6350919,1863105,0.3814,,,4.05E-04,-1299880,170,15,5.407407407,0.465753425,11.64383562,4526,63,120,6605.754039,3.73E-03,414,115,470,42.4598,-93.8239
11512,Hancock County Memorial Hospital,Hospital,Critical Access Hospital,532 1st St NW,,Britt,IA,50423,641.843.5000,IA - Hancock,www.hancockmemhospital.com,Governmental - County,Active,25,,,,,30-Jun,31725885,6707126,25018759,12537214,19188671,4181273,829110,0.3951,,,0.095273352,876805,140,12,11.53100775,0.326027397,8.150684932,2975,15,,2914.14,9.99E-04,281,5,282,43.0977,-93.8083
11513,Hansen Family Hospital (FKA Ellsworth Municipal Hospital),Hospital,Critical Access Hospital,110 Rocksylvania Avenue,,Iowa Falls,IA,50126,641.648.4631,IA - Hardin,www.emhia.com,Governmental - City,Active,24,,,,,30-Jun,47500032,7941364,39558668,20366459,27133573,6209496,2315974,0.4287,,,4.90E-03,-1552101,166,25,6.757383966,0.342921602,8.230118443,3203,10,70,5784.07438,3.27E-03,544,79,609,42.5213,-93.2584
11514,CHI Health Missouri Valley (FKA Alegent Health Community Memorial Hospital),Hospital,Critical Access Hospital,631 N 8th St,,Missouri Valley,IA,51555,712.642.2784,IA - Harrison,www.alegent.org,Voluntary Nonprofit - Other,Active,25,,,,,30-Jun,39731875,5965907,33765968,19542923,20188952,4720873,1185065,0.4918,,,0.101281285,445713,118,16,4.073878628,0.169205479,4.230136986,1544,30,,3360.9,4.75E-03,254,27,273,41.5622,-95.8851
11515,Henry County Health Center,Hospital,Critical Access Hospital,407 S White St,,Mount Pleasant,IA,52641,319.385.3141,IA - Henry,www.hchc.org,Governmental - County,Active,25,,,,,30-Jun,50764335,9090500,41673835,19991048,30773287,6616148,3798572,0.3938,,,0,1106847,214,29,4.404715128,0.219178082,5.479452055,2242,26,148,9005.371829,4.78E-04,1911,86,1948,40.9637,-91.558
11516,Regional Health Services Of Howard County,Hospital,Critical Access Hospital,325 8th Avenue West,,Cresco,IA,52136,563.547.2101,IA - Howard,www.rhshc.com,Governmental - County,Active,25,,,,,30-Jun,24824875,3498572,21326303,9378972,15445903,2584117,1497082,0.3778,,,0.13812174,-1080598,98,9,6.131455399,0.131616438,3.290410959,1306,2,45,2928.42,0,278,29,291,43.382,-92.1183
11517,Horn Memorial Hospital,Hospital,Critical Access Hospital,701 East 2nd Street,,Ida Grove,IA,51445,712.364.3311,IA - Ida,www.hornmemorialhospital.org,Voluntary Nonprofit - Other,Active,25,,,,,31-Dec,23676801,6202801,17474000,7427167,16249634,3978718,689444,0.3136,,,7.72E-04,247895,130,9,10.59936909,0.368219178,9.205479452,3360,83,20,4156.851468,1.02E-03,409,26,414,42.3396,-95.4591
11518,Marengo Memorial Hospital,Hospital,Critical Access Hospital,300 W May St,,Marengo,IA,52301,319.642.5543,IA - Iowa,www.marengohospital.org,Governmental - City,Active,25,,,,,30-Jun,20420677,4334752,16085925,3262704,17157973,4198219,1586761,0.1597,,,0.130914998,643156,176,12,24.29251701,0.391342466,9.783561644,3571,39,,3461.88,1.40E-03,241,1,247,41.8017,-92.0715
11519,Jackson County Regional Health Center,Hospital,Critical Access Hospital,700 W Grove St,,Maquoketa,IA,52060,563.652.2474,IA - Jackson,www.genesishealth.com/jacksoncounty/,Governmental - County,Active,25,,,,,30-Jun,20118390,1156769,18961621,6779008,13339382,2660564,1363348,0.3369,,,0.117792938,782573,90,15,13.64788732,0.106191781,2.654794521,969,,,5345.82,0,210,2,210,42.0736,-90.6733
11520,Skiff Medical Center,Hospital,Short Term Acute Care Hospital,204 North 4th Avenue East,,Newton,IA,50208,641.792.1273,IA - Jasper,www.skiffmed.com,Governmental - City,Active,48,131524.9807,0,0,0,30-Jun,77257373,22379656,54877717,45480015,31777358,7889869,2687079,0.5886,16667153,475412,0.642109958,-3104810,270,44,5.453022578,0.408447489,19.60547945,7487,400,178,10749.00312,0.213128039,1348,395,1599,41.7024,-93.0523
11521,Jefferson County Health Center,Hospital,Critical Access Hospital,2000 S Main,,Fairfield,IA,52556,641.472.4111,IA - Jefferson,www.jchospital.org,Governmental - County,Active,25,,,,,30-Jun,48722930,10099828,38623102,20213761,28509169,6726702,2104814,0.4148,,,9.78E-02,2677553,168,36,7.237795276,0.503671233,12.59178082,4596,,,7217.446642,1.64E-03,320,126,413,40.9862,-91.9632
11522,University Of Iowa Hospital & Clinics,Hospital,Short Term Acute Care Hospital,200 Hawkins Drive,,Iowa City,IA,52242,319.356.1616,IA - Johnson,www.uihealthcare.com/uihospitalsandclinics/,Governmental - State,Active,620,38969.88014,-3.00E-04,26677.21417,-6.00E-04,30-Jun,3060231698,1530707365,1529524333,1932406998,1127824700,229094668,207163369,0.6314,412291478,,0.365563441,105158780,7029,901,5.94588797,0.743782589,461.1452055,171854,4971,1989,61086.78,0.507232704,74748,11693,84384,41.6572,-91.5499
11523,Iowa City VA Health Care System,Hospital,VA Hospital,601 Highway 6 West,,Iowa City,IA,52246,319.338.0581,IA - Johnson,www.iowacity.va.gov/,Governmental - Federal,Active,475,,,,,,,,,,,,,,,,,,,,,,,,,,8965.8,,,,,41.6403,-91.5062
11524,Mercy Hospital-Iowa City,Hospital,Short Term Acute Care Hospital,500 E Market Street,,Iowa City,IA,52245,319.339.0300,IA - Johnson,www.mercyiowacity.org,Voluntary Nonprofit - Church,Active,218,0,0,0,-2.00E-04,30-Jun,386798924,205910546,180888378,256939749,129859175,32867331,5115606,0.6642,58919614,1197222,0.561242538,31735285,861,166,4.100153225,0.336408194,73.3369863,29435,523,1159,23291.7,0.359716366,5804,2337,8673,41.6633,-91.5286
11525,UnityPoint Health - Jones Regional Medical Center (FKA: Jones Regional Medical Center),Hospital,Critical Access Hospital,1795 Highway 64 East,,Anamosa,IA,52205,319.462.6131,IA - Jones,www.jonesregional.com,Voluntary Nonprofit - Other,Active,22,,,,,31-Dec,41806259,5405548,36400711,20961877,20844382,3959197,1187261,0.5014,6322634,,0.303325568,3518734,139,15,7.315315315,0.303362391,6.673972603,2436,109,,8895.42,2.85E-03,107,1,108,42.104,-91.2677
11526,Kossuth Regional Health Center,Hospital,Critical Access Hospital,1515 South Phillips Street,,Algona,IA,50511,515.295.2451,IA - Kossuth,www.krhc.com,Governmental - County,Active,24,,,,,30-Jun,37957445,6350812,31606633,11653794,26303651,5005939,1122449,0.307,,,0.13218416,1065723,128,10,6.032921811,0.305136986,7.323287671,2932,33,88,3590.4,8.94E-04,798,75,838,43.0596,-94.227
11527,Fort Madison Community Hospital,Hospital,Short Term Acute Care Hospital,5445 Ave O,,Fort Madison,IA,52627,319.372.6530,IA - Lee,www.fmchosp.com,Voluntary Nonprofit - Other,Active,50,13600.01652,-3.50E-03,15450.58595,-4.70E-03,30-Sep,149222225,69157676,80064549,87704008,61518217,8828955,3880203,0.5877,25711624,689950,0.547898552,2548090,405,40,4.936252415,0.365369863,18.26849315,7666,175,319,13708.18539,0.182151182,1864,423,2185,40.6242,-91.3823
11528,Keokuk Area Hospital,Hospital,Short Term Acute Care Hospital,1600 Morgan Street,,Keokuk,IA,52632,319.524.7150,IA - Lee,www.keokukhealthsystems.org,Voluntary Nonprofit - Other,Active,49,6374.673314,-7.60E-03,32756.12546,-7.70E-03,30-Sep,52194613,13766554,38428059,29227932,22966681,7122068,2237051,0.5599,8736589,526067,0.481371078,-1010461,256,21,3.541707556,0.201789209,9.887671233,3609,164,149,12882.6,0.203662182,1153,216,1224,40.407,-91.3881
11529,UnityPoint Health - St Lukes Hospital (FKA: St Lukes Hospital),Hospital,Short Term Acute Care Hospital,1026 A Avenue NE,,Cedar Rapids,IA,52402,319.369.7211,IA - Linn,www.stlukescr.org,Voluntary Nonprofit - Other,Active,265,60336.4115,0,0,0,31-Dec,970549224,482732187,487817037,658908120,311641104,59516942,27465960,0.6789,98058314,986952,0.317818365,33643075,,219,3.814143776,0.551382689,146.1164127,58734,5701,2628,47053.49612,0.344246862,5823,3981,9804,41.9848,-91.6605
11530,Mercy Medical Center - Cedar Rapids,Hospital,Short Term Acute Care Hospital,701 10th Street SE,,Cedar Rapids,IA,52403,319.398.6011,IA - Linn,www.mercycare.org,Voluntary Nonprofit - Church,Active,207,239751.0127,-1.40E-03,52080.72047,0,30-Jun,935006145,315363537,619642608,649039000,285967145,51071710,16208000,0.6941,101903149,2226860,0.436728233,15844000,1391,268,4.175555812,0.45867249,94.94520548,36248,3316,692,49758.37984,0.334549625,12666,3661,14893,41.979,-91.6549
11531,Lucas County Health Center,Hospital,Critical Access Hospital,1200 North 7th Street,,Chariton,IA,50049,641.774.3000,IA - Lucas,www.lchcia.com,Governmental - County,Active,25,,,,,30-Jun,28486146,5187564,23298582,10855596,17630550,3418900,1854953,0.381,,,0.138886025,288699,178,11,5.351941748,0.231232877,5.780821918,2205,16,56,3858.106035,1.08E-03,490,84,513,41.0277,-93.3033
11532,Sanford Hospital Rock Rapids,Hospital,Critical Access Hospital,801 South Greene Street,,Rock Rapids,IA,51246,712.472.2591,IA - Lyon,www.sanfordrockrapids.org,Voluntary Nonprofit - Other,Active,14,,,,,30-Jun,14530256,2609629,11920627,5808842,8721414,1563207,227698,0.3997,,,9.38E-03,341180,55,4,5.436936937,0.236203523,3.306849315,1207,12,,1255.62,8.02E-03,30,5,38,43.4242,-96.171
11533,Madison County Memorial Hospital,Hospital,Critical Access Hospital,300 West Hutchings Street,,Winterset,IA,50273,515.462.2373,IA - Madison,www.madisonhealth.com,Governmental - County,Active,25,,,,,30-Jun,32017781,4325838,27691943,14832854,17184927,3129972,1599813,0.4632,,,0.123465581,1053546,86,10,5.633116883,0.190136986,4.753424658,1735,53,,3689.228935,7.72E-03,327,8,328,41.3288,-94.0169
11534,Mahaska County Hospital,Hospital,Critical Access Hospital,1229 C Avenue East,,Oskaloosa,IA,52577,641.672.3100,IA - Mahaska,www.mahaskahealth.com,Governmental - County,Active,25,,,,,30-Jun,87065694,22469297,64596397,38437908,48627786,9592894,3767266,0.4414,,,5.69E-02,-25118,399,38,4.436837816,0.546082192,13.65205479,5444,310,163,9024.410025,1.15E-02,759,351,930,41.2985,-92.6306
11535,Pella Regional Health Center,Hospital,Critical Access Hospital,404 Jefferson Street,,Pella,IA,50219,641.628.3150,IA - Marion,www.pellahealth.org,Voluntary Nonprofit - Other,Active,25,,,,,31-Dec,139694835,26310059,113384776,67456509,72238326,9707431,2969965,0.4828,,,0.119922339,5015307,502,54,5.035683203,0.532712329,13.31780822,5786,,402,16393.44,6.34E-03,1923,431,2145,41.4123,-92.9114
11536,Knoxville Hospital & Clinics,Hospital,Critical Access Hospital,1002 South Lincoln Street,,Knoxville,IA,50138,641.842.2151,IA - Marion,www.kach.org,Voluntary Nonprofit - Other,Active,25,,,,,30-Jun,45578810,8535013,37043797,19274324,26304486,5754935,1552916,0.4228,,,8.72E-02,1617491,209,20,6.383018868,0.359123288,8.978082192,3383,21,59,6165.894904,0,504,59,551,41.3109,-93.1096
11537,Central Iowa Healthcare (fka Marshalltown Medical & Surgical Center),Hospital,Short Term Acute Care Hospital,3 South 4th Avenue,,Marshalltown,IA,50158,641.754.5151,IA - Marshall,www.marshmed.com/,Voluntary Nonprofit - Other,Active,99,63748.86177,0,0,0,31-Oct,118514332,39395144,79119188,62240032,56274300,13676817,4835932,0.5251,28741289,553184,0.666711927,-3796117,487,61,3.397539408,0.213920022,21.17808219,8837,,599,21158.37358,0.205443371,3390,701,3957,42.049,-92.9065
11538,Burgess Health Center,Hospital,Critical Access Hospital,1600 Diamond Street,,Onawa,IA,51040,712.423.2311,IA - Monona,www.burgesshc.org,Voluntary Nonprofit - Other,Active,25,,,,,30-Jun,47996784,8684145,39312639,22040715,25956069,5355454,2660938,0.4592,,,1.96E-02,2057271,157,17,4.929392447,0.313534247,7.838356164,3002,33,61,4080,1.11E-02,441,75,476,42.0254,-96.1025
11539,Monroe County Hospital,Hospital,Critical Access Hospital,6580 165th Street,,Albia,IA,52531,641.932.2134,IA - Monroe,www.mchalbia.com/,Governmental - County,Active,25,,,,,30-Jun,27862566,4633034,23229532,10865587,16996979,2962887,967007,0.3899,,,6.21E-02,283973,130,9,4.579365079,0.18969863,4.742465753,1731,65,,3422.1,0,468,51,498,41.0576,-92.7692
11540,Montgomery County Memorial Hospital,Hospital,Critical Access Hospital,2301 Eastern Avenue,,Red Oak,IA,51566,712.623.7000,IA - Montgomery,www.mcmh.org,Governmental - County,Active,25,,,,,30-Jun,44745503,13532119,31213384,15652099,29093404,7654698,1878634,0.3498,,,2.74E-03,227798,236,27,8.132231405,0.526575342,13.16438356,4920,98,89,5424.091601,6.89E-04,773,117,838,41.0246,-95.2138
11541,Trinity Muscatine,Hospital,Short Term Acute Care Hospital,1518 Mulberry Avenue,,Muscatine,IA,52761,563.264.9100,IA - Muscatine,www.trinitymuscatine.com,Voluntary Nonprofit - Other,Active,48,9901.668828,0,0,-1.20E-03,31-Dec,117158192,27059833,90098359,76222620,40935572,7987043,4516230,0.6505,18556086,940757,0.554284572,2575656,391,44,3.273192578,0.251712329,12.08219178,5116,276,306,14519.92402,0.172650131,1357,541,1631,41.4337,-91.052
11542,Baum Harmon Mercy Hospital,Hospital,Critical Access Hospital,255 N Welch Avenue,,Primghar,IA,51245,712.957.2300,IA - Obrien,www.baumharmon.org/,Voluntary Nonprofit - Church,Active,11,,,,,30-Jun,9112302,1199841,7912461,1916114,7196188,2007199,439017,0.2102,,,4.45E-06,129358,46,5,1.932489451,0.114072229,1.254794521,458,18,,581.4,0,24,10,31,43.0887,-95.6228
11543,Sanford Sheldon Medical Center,Hospital,Critical Access Hospital,118 North 7th Avenue,,Sheldon,IA,51201,712.324.5041,IA - Obrien,www.sanfordsheldon.org,Voluntary Nonprofit - Other,Active,25,,,,,30-Jun,48831621,11980608,36851013,20417264,28414357,2840472,1357143,0.4181,,,8.54E-03,1054781,126,12,5.890756303,0.354958904,8.873972603,3505,13,115,3768.9,4.93E-03,148,95,190,43.186,-95.8473
11544,Osceola Community Hospital,Hospital,Critical Access Hospital,600 9th Avenue North,,Sibley,IA,51249,712.754.2574,IA - Osceola,www.www1.avera.org/amck/regionalfacilities/osceola/index.aspx,Voluntary Nonprofit - Other,Active,25,,,,,30-Jun,16276218,4264906,12011312,6029540,10246678,2910404,494053,0.3704,,,4.63E-03,489821,91,6,6.303754266,0.197150685,4.928767123,1847,20,25,1149.54,7.69E-03,,86,23,43.402,-95.7419
11545,Clarinda Regional Health Center,Hospital,Critical Access Hospital,823 South 17th,,Clarinda,IA,51632,712.542.2176,IA - Page,www.clarindahealth.com,Governmental - City-County,Active,25,,,,,30-Jun,39144841,5411904,33732937,13046512,26098329,7449641,2509001,0.3332,,,0.134824724,-588376,220,20,3.377586207,0.214684932,5.367123288,1959,32,,5057.408694,4.77E-03,549,33,564,40.7305,-95.0392
11546,Shenandoah Medical Center,Hospital,Critical Access Hospital,300 Pershing Avenue,,Shenandoah,IA,51601,712.246.1230,IA - Page,www.shenandoahmedcenter.com,Voluntary Nonprofit - Other,Active,25,,,,,31-Dec,56010607,9528420,46482187,26828640,29181967,4456152,4064210,0.4789,,,6.65E-02,-1027044,184,33,3.28125,0.216767123,5.419178082,2205,44,127,5338.68,1.64E-02,937,120,999,40.7535,-95.3678
11547,Palo Alto County Hospital,Hospital,Critical Access Hospital,3201 1st Street,,Emmetsburg,IA,50536,712.852.5500,IA - Palo Alto,www.pachs.com/,Governmental - County,Active,24,,,,,30-Jun,35284044,5299196,29984848,11992315,23291729,4049454,2877784,0.3398,,,0.14836361,1274113,129,12,5.994169096,0.206164384,4.947945205,2056,1,108,4111.71566,1.01E-03,675,76,689,43.1192,-94.6913
11548,Floyd Valley Hospital,Hospital,Critical Access Hospital,714 Lincoln St NE,,Le Mars,IA,51031,712.546.7871,IA - Plymouth,www.floydvalleyhospital.org,Governmental - City-County,Active,25,,,,,30-Jun,49465949,9801511,39664438,18734577,30731372,5100945,1451089,0.3787,,,0.153110346,1622930,188,22,4.926677067,0.321753425,8.043835616,3158,,96,7770.354537,6.35E-03,3,171,114,42.7973,-96.1551
11549,Iowa Lutheran Hospital,Hospital,Short Term Acute Care Hospital,700 East University Avenue,,Des Moines,IA,50316,515.263.5612,IA - Polk,www.iowahealth.org/iowa-lutheran-hospital.aspx,Voluntary Nonprofit - Church,Active,154,7602.019417,-5.00E-04,10060.88108,-3.60E-03,31-Dec,416205371,205193006,211012365,310523991,105681380,28953502,11151735,0.746,38755215,1179243,0.377876008,24587099,645,75,4.419842134,0.562160048,86.57264745,32477,2554,370,22727.64,0.327091136,2476,1252,3964,41.6003,-93.6108
11550,Broadlawns Medical Center,Hospital,Short Term Acute Care Hospital,1801 Hickman Road,,Des Moines,IA,50314,515.282.2200,IA - Polk,www.broadlawns.org,Governmental - County,Active,107,0,0,0,0,30-Jun,180303181,49944663,130358518,105255968,75047213,8740282,23071604,0.5837,56374869,1101472,1.00300824,17967817,867,96,5.559317292,0.508744079,54.43561644,19869,402,304,35837.7,0.174037909,1128,589,1525,41.6149,-93.6412
11551,Iowa Methodist Medical Center,Hospital,Short Term Acute Care Hospital,1200 Pleasant Street,,Des Moines,IA,50309,515.241.6212,IA - Polk,www.ihsdesmoines.org,Voluntary Nonprofit - Church,Active,457,0,0,0,0,31-Dec,1780739327,1126807699,653931628,1272118086,508621241,117633894,45435783,0.7143,175443249,2271347,0.34940459,141272860,2494,385,4.418325704,0.699683347,319.7552895,124504,6864,3406,60369.64465,0.380546651,10099,8395,21067,41.5886,-93.6317
11552,Mercy Medical Center - Des Moines,Hospital,Short Term Acute Care Hospital,1111 6th Ave,,Des Moines,IA,50314,515.247.3121,IA - Polk,www.mercydesmoines.org,Voluntary Nonprofit - Church,Active,656,0,0,0,0,30-Jun,2049220959,1254907689,794313270,1478032246,571188713,156857251,75913046,0.7212,371813606,1104258,0.664348438,46182000,5269,580,4.695772376,0.721776098,418.630137,163056,9452,4459,60695.1,0.406763409,9328,5919,20408,41.5975,-93.6257
11553,VA Central Iowa Health Care System,Hospital,VA Hospital,3600 30th Street,,Des Moines,IA,50310,515.699.5999,IA - Polk,www.centraliowa.va.gov/,Governmental - Federal,Active,386,,,,,,,,,,,,,,,,,,,,,,,,,,11930.94,,,510,,41.6281,-93.6587
11554,Jennie Edmundson Hospital,Hospital,Short Term Acute Care Hospital,933 East Pierce Street,,Council Bluffs,IA,51503,712.396.6000,IA - Pottawattamie,www.bestcare.org/mhsbase/mhs.cfm/src=sp/srcn=hosp_detail/gnavid=28/hospid=5,Voluntary Nonprofit - Other,Active,110,35387.81424,-3.00E-03,48827.34732,-5.40E-03,31-Dec,272923649,114141869,158781780,189276649,83647000,23837552,7763671,0.6935,31410494,3429028,0.431982366,3733000,588,89,4.363543372,0.51135853,56.24943831,21329,2009,367,23477.58231,0.33175151,1967,1752,2868,41.2693,-95.8352
